Date,close,MSI,MACD,OSC
2019-05-28,"8,719.96",-36.95736322,-3.789632935,9.093461809
2019-05-29,"8,662.06",-28.34280629,-1.571788598,8.614556926
2019-05-30,"8,275.20",-21.58078582,0.870951975,6.762020466
2019-05-31,"8,542.59",-20.83649413,3.314275117,0.7442916899
2019-06-01,"8,557.81",-14.94108201,5.250163808,5.895412128
2019-06-02,"8,739.82",-11.97093896,7.177344078,2.970143042
2019-06-03,"8,110.65",-6.216751705,8.842384542,5.754187259
2019-06-04,"7,672.33",-6.810977577,10.50515899,-0.5942258727
2019-06-05,"7,788.49",-11.73012555,11.64078297,-4.919147971
2019-06-06,"7,804.09",-12.62248617,12.00544769,-0.8923606244
2019-06-07,"8,000.72",-12.76748181,12.08315398,-0.1449956404
2019-06-08,"7,931.87",-8.072755413,11.99476862,4.694726399
2019-06-09,"7,638.28",-6.663540302,12.1633364,1.409215111
2019-06-10,"8,020.26",-10.07048342,12.26920767,-3.406943116
2019-06-11,"7,919.83",-7.278207102,11.94055628,2.792276316
2019-06-12,"8,174.93",-6.999559554,11.76973685,0.2786475481
2019-06-13,"8,242.68",-3.87145784,11.5240042,3.128101714
2019-06-14,"8,697.18",-2.522713323,11.44968611,1.348744517
2019-06-15,"8,856.88",-1.402062931,11.3685711,1.120650392
2019-06-16,"8,978.80",1.817963731,11.26485969,3.220026662
2019-06-17,"9,333.16",5.116856971,11.31209807,3.29889324
2019-06-18,"9,080.53",8.266686669,11.48335497,3.149829698
2019-06-19,"9,278.89",7.873317891,11.73793463,-0.3933687787
2019-06-20,"9,533.85",10.85248126,11.77224615,2.979163367
2019-06-21,"10,227.86",9.900263793,11.90262579,-0.9522174645
2019-06-22,"10,667.11",10.29147681,11.79317226,0.3912130115
2019-06-23,"10,830.47",14.12936681,11.60423082,3.837890004
2019-06-24,"11,029.39",16.29497619,11.6301143,2.165609382
2019-06-25,"11,757.89",20.41995759,11.69061163,4.124981403
2019-06-26,"12,929.53",24.69957717,11.93384182,4.279619574
2019-06-27,"11,151.19",25.59001428,12.32980274,0.8904371128
2019-06-28,"12,365.78",20.4782482,12.57054999,-5.111766077
2019-06-29,"11,868.74",20.66015723,12.20813928,0.1819090256
2019-06-30,"10,754.92",23.36724892,11.79958643,2.707091693
2019-07-01,"10,545.52",20.31983634,11.56097728,-3.047412584
2019-07-02,"10,832.30",17.06755966,10.99918533,-3.252276678
2019-07-03,"11,977.74",12.35638556,10.17424721,-4.711174096
2019-07-04,"11,143.87",12.12141005,9.036162189,-0.234975517
2019-07-05,"11,001.41",8.014759192,8.022779439,-4.106650855
2019-07-06,"11,238.37",2.018359178,6.80979483,-5.996400014
2019-07-07,"11,475.04",-3.263794367,5.303500963,-5.282153545
2019-07-08,"12,296.20",-4.708856413,3.641549064,-1.445062047
2019-07-09,"12,569.82",-5.665979918,2.182675258,-0.9571235051
2019-07-10,"12,097.61",-9.001130353,0.9384574357,-3.335150435
2019-07-11,"11,340.29",-16.35281806,-0.3131036558,-7.351687707
2019-07-12,"11,796.35",-27.6018867,-1.876562748,-11.24906864
2019-07-13,"11,376.28",-32.72697069,-3.977471355,-5.125083988
2019-07-14,"10,299.70",-41.29042238,-5.986993672,-8.563451694
2019-07-15,"10,848.72",-54.0508612,-8.176302248,-12.76043882
2019-07-16,"9,421.22",-62.23592183,-10.81632201,-8.185060626
2019-07-17,"9,700.79",-75.06810879,-13.41438994,-12.83218696
2019-07-18,"10,645.53",-81.30942784,-16.32069295,-6.241319047
2019-07-19,"10,536.04",-81.18434822,-18.90960317,0.1250796169
2019-07-20,"10,759.80",-82.21662314,-20.71247973,-1.032274924
2019-07-21,"10,594.06",-78.33327483,-21.97129691,3.883348319
2019-07-22,"10,325.69",-78.76648538,-22.39738177,-0.4332105508
2019-07-23,"9,842.62",-81.68818771,-22.51052622,-2.921702331
2019-07-24,"9,769.06",-88.522942,-22.57571222,-6.834754292
2019-07-25,"9,888.96",-91.86918195,-22.91473336,-3.346239947
2019-07-26,"9,848.24",-94.31601093,-23.18614818,-2.446828982
2019-07-27,"9,477.86",-93.38160939,-23.32975414,0.9344015374
2019-07-28,"9,530.33",-97.86092777,-23.10186063,-4.479318376
2019-07-29,"9,498.63",-99.94658008,-23.01736706,-2.08565231
2019-07-30,"9,593.95",-101.1752196,-22.85523905,-1.228639562
2019-07-31,"10,085.57",-101.4649701,-22.56576824,-0.2897504646
2019-08-01,"10,408.14",-98.55052164,-22.10492912,2.914448466
2019-08-02,"10,530.71",-96.21105533,-21.25947318,2.339466309
2019-08-03,"10,817.38",-95.3748961,-20.16818164,0.8361592338
2019-08-04,"10,977.97",-92.92824521,-19.01664216,2.446650888
2019-08-05,"11,808.59",-92.01685721,-17.70255056,0.911387998
2019-08-06,"11,464.66",-88.82267592,-16.39854983,3.194181287
2019-08-07,"11,970.46",-90.59267728,-14.93521229,-1.770001357
2019-08-08,"11,947.73",-91.19820479,-13.75971761,-0.6055275115
2019-08-09,"11,857.53",-93.10507953,-12.73024428,-1.906874736
2019-08-10,"11,280.77",-98.11507177,-11.93071821,-5.009992239
2019-08-11,"11,530.87",-103.8531795,-11.5680038,-5.738107743
2019-08-12,"11,385.03",-104.7851355,-11.60973752,-0.9319559597
2019-08-13,"10,857.92",-107.8031719,-11.58447425,-3.018036406
2019-08-14,"10,020.93",-113.8897169,-11.67341933,-6.086545005
2019-08-15,"10,300.95",-123.969404,-12.09561158,-10.07968713
2019-08-16,"10,357.36",-131.6128292,-13.09262486,-7.643425215
2019-08-17,"10,209.83",-140.2350334,-14.33428885,-8.62220415
2019-08-18,"10,319.71",-147.8509825,-15.83155995,-7.615949119
2019-08-19,"10,922.27",-149.5685038,-17.43175906,-1.717521321
2019-08-20,"10,762.07",-146.4342818,-18.62383404,3.134222052
2019-08-21,"10,130.55",-148.1674902,-19.09553508,-1.733208474
2019-08-22,"10,122.97",-154.0536858,-19.38575013,-5.886195532
2019-08-23,"10,406.72",-154.1612543,-19.86176043,-0.1075684879
2019-08-24,"10,147.50",-149.5275588,-20.01693908,4.633695477
2019-08-25,"10,136.39",-146.5632511,-19.540765,2.964307689
2019-08-26,"10,363.61",-147.2410915,-18.70853838,-0.6778404076
2019-08-27,"10,173.06",-147.7295793,-17.89737899,-0.4884878283
2019-08-28,"9,717.26",-151.1537283,-17.09686421,-3.424148934
2019-08-29,"9,489.40",-158.1707467,-16.54799569,-7.017018435
2019-08-30,"9,580.53",-166.8245835,-16.4891515,-8.653836765
2019-08-31,"9,600.94",-171.3346307,-16.9454725,-4.510047254
2019-09-01,"9,768.02",-175.0791877,-17.46965401,-3.744556986
2019-09-02,"10,386.88",-177.3505277,-17.97996425,-2.271340022
2019-09-03,"10,621.47",-175.2509105,-18.3560696,2.099617182
2019-09-04,"10,584.28",-172.224623,-18.27406223,3.026287506
2019-09-05,"10,580.82",-172.9211638,-17.76014677,-0.6965408042
2019-09-06,"10,320.70",-175.0972401,-17.21067613,-2.176076306
2019-09-07,"10,483.88",-180.3274389,-16.75763626,-5.230198778
2019-09-08,"10,403.67",-179.5427614,-16.62894411,0.7846775021
2019-09-09,"10,311.49",-176.7192881,-16.27601793,2.823473334
2019-09-10,"10,095.88",-175.1667617,-15.5887928,1.552526404
2019-09-11,"10,159.12",-177.1086575,-14.74887022,-1.941895854
2019-09-12,"10,424.17",-180.4285749,-14.07764201,-3.319917405
2019-09-13,"10,363.99",-180.9101012,-13.6561587,-0.4815262435
2019-09-14,"10,359.78",-181.7623954,-13.20872335,-0.8522941696
2019-09-15,"10,309.05",-178.8274346,-12.7756311,2.934960724
2019-09-16,"10,266.10",-176.4690458,-12.05659465,2.358388855
2019-09-17,"10,190.78",-175.2154178,-11.16771633,1.253627963
2019-09-18,"10,156.94",-170.0126286,-10.24402976,5.20278926
2019-09-19,"10,265.23",-161.2593203,-8.988565307,8.753308223
2019-09-20,"10,170.01",-154.6140849,-7.204235912,6.645235395
2019-09-21,"9,979.65",-150.504478,-5.19405324,4.10960695
2019-09-22,"10,026.95",-149.6833814,-3.232100412,0.8210965947
2019-09-23,"9,689.03",-150.3780666,-1.592624247,-0.6946852419
2019-09-24,"8,536.72",-154.4652719,-0.3454012964,-4.087205286
2019-09-25,"8,435.35",-162.8326458,0.3096590129,-8.367373897
2019-09-26,"8,060.11",-169.817727,0.1518712062,-6.98508119
2019-09-27,"8,193.68",-178.2860225,-0.5306968991,-8.46829552
2019-09-28,"8,219.08",-180.1801248,-1.734958198,-1.894102294
2019-09-29,"8,052.32",-181.1438214,-2.809792639,-0.9636965749
2019-09-30,"8,303.79",-184.9072026,-3.696755045,-3.763381202
2019-10-01,"8,323.54",-183.6454973,-4.649753095,1.261705348
2019-10-02,"8,380.49",-181.6936514,-5.242766489,1.951845821
2019-10-03,"8,231.22",-177.6614947,-5.491928696,4.032156697
2019-10-04,"8,154.56",-176.170833,-5.302901643,1.490661712
2019-10-05,"8,148.04",-170.7606028,-4.975458412,5.410230192
2019-10-06,"7,859.23",-166.8261927,-4.230628875,3.934410091
2019-10-07,"8,209.15",-166.1732809,-3.285004599,0.652911854
2019-10-08,"8,184.08",-160.9293146,-2.454610793,5.243966302
2019-10-09,"8,589.79",-155.4862166,-1.357722484,5.443098024
2019-10-10,"8,586.93",-146.7000764,-0.04865718609,8.786140156
2019-10-11,"8,269.06",-141.3995659,1.678406945,5.300510478
2019-10-12,"8,307.95",-139.7057714,3.435225468,1.693794551
2019-10-13,"8,280.48",-139.8041879,4.907619883,-0.09841653937
2019-10-14,"8,357.12",-139.3344528,5.997427066,0.4697350611
2019-10-15,"8,161.26",-135.6812968,6.820389598,3.653156004
2019-10-16,"7,997.91",-135.1245817,7.678855428,0.5567151304
2019-10-17,"8,075.26",-137.6181071,8.308344616,-2.493525392
2019-10-18,"7,956.58",-135.9071205,8.507938454,1.710986588
2019-10-19,"7,961.17",-137.9098311,8.703847788,-2.002710602
2019-10-20,"8,234.77",-138.3777393,8.598388468,-0.4679081466
2019-10-21,"8,213.53",-135.3310518,8.380450306,3.046687494
2019-10-22,"8,023.59",-132.0946184,8.357237925,3.236433329
2019-10-23,"7,472.36",-132.6121346,8.501989425,-0.5175161491
2019-10-24,"7,438.24",-137.73669,8.477226612,-5.124555372
2019-10-25,"8,666.53",-138.8746411,7.952422537,-1.13795113
2019-10-26,"9,260.75",-133.9983558,7.359848627,4.876285252
2019-10-27,"9,549.05",-129.8042799,7.200699815,4.194075932
2019-10-28,"9,220.29",-121.7144633,7.328521478,8.089816584
2019-10-29,"9,431.46",-116.5342376,7.990492235,5.180225759
2019-10-30,"9,165.40",-110.6676131,8.831307935,5.866624474
2019-10-31,"9,152.56",-108.1434508,9.857417824,2.524162254
2019-11-01,"9,252.34",-105.7897146,10.7503725,2.353736244
2019-11-02,"9,306.11",-100.7934613,11.51523193,4.996253324
2019-11-03,"9,205.71",-94.96283711,12.38181458,5.830624161
2019-11-04,"9,413.55",-91.74797901,13.38477881,3.214858106
2019-11-05,"9,319.03",-85.48567517,14.27449983,6.262303838
2019-11-06,"9,343.63",-78.44911675,15.30845933,7.03655842
2019-11-07,"9,201.34",-70.98575345,16.50540709,7.463363296
2019-11-08,"8,766.13",-66.19478881,17.85045888,4.790964648
2019-11-09,"8,810.36",-66.71267983,19.08303556,-0.5178910194
2019-11-10,"9,033.99",-65.46705298,19.78994581,1.24562684
2019-11-11,"8,720.11",-59.61984651,20.21763267,5.847206476
2019-11-12,"8,812.75",-58.96752548,20.78875841,0.6523210321
2019-11-13,"8,759.36",-57.3600931,21.05134968,1.607432373
2019-11-14,"8,631.42",-54.6440777,21.14541038,2.716015407
2019-11-15,"8,458.54",-53.89380387,21.19479352,0.7502738239
2019-11-16,"8,482.64",-57.12799047,21.05179882,-3.234186599
2019-11-17,"8,500.63",-57.8527198,20.44186159,-0.7247293267
2019-11-18,"8,170.93",-57.62823951,19.6732217,0.2244802873
2019-11-19,"8,121.97",-61.99330741,18.86472195,-4.365067894
2019-11-20,"8,083.38",-69.36061366,17.66808885,-7.36730625
2019-11-21,"7,615.52",-78.15799717,15.94150471,-8.797383513
2019-11-22,"7,285.16",-90.73410982,13.7053127,-12.57611265
2019-11-23,"7,325.35",-105.4781553,10.79390185,-14.74404551
2019-11-24,"6,908.45",-113.0020632,7.213711351,-7.52390787
2019-11-25,"7,124.66",-124.0151339,3.726313479,-11.01307065
2019-11-26,"7,161.60",-132.4563733,0.07302103778,-8.441239474
2019-11-27,"7,524.39",-135.1564909,-3.463452497,-2.700117621
2019-11-28,"7,431.89",-132.9344488,-6.410118325,2.222042151
2019-11-29,"7,757.21",-131.1150702,-8.468452938,1.819378546
2019-11-30,"7,554.92",-125.549066,-9.839466064,5.566004271
2019-12-01,"7,403.88",-124.4075267,-10.35747924,1.141539244
2019-12-02,"7,305.50",-124.3546128,-10.55423311,0.05291395007
2019-12-03,"7,299.71",-126.332738,-10.58388779,-1.978125246
2019-12-04,"7,195.00",-128.3375112,-10.64430657,-2.004773133
2019-12-05,"7,392.79",-132.0550444,-10.7302655,-3.71753321
2019-12-06,"7,542.82",-132.3183998,-10.97188538,-0.2633554099
2019-12-07,"7,503.51",-129.7271164,-11.05716137,2.591283386
2019-12-08,"7,523.33",-126.6080733,-10.79125345,3.11904314
2019-12-09,"7,338.19",-121.4533907,-10.21113122,5.154682513
2019-12-10,"7,219.04",-120.58401,-9.229053595,0.8693807654
2019-12-11,"7,202.79",-122.7829091,-8.285092845,-2.198899133
2019-12-12,"7,189.46",-125.6941931,-7.626516201,-2.911283951
2019-12-13,"7,252.35",-126.0000096,-7.255864659,-0.3058165497
2019-12-14,"7,065.54",-124.9766225,-6.907175858,1.023387161
2019-12-15,"7,114.98",-127.6218831,-6.473634649,-2.645260603
2019-12-16,"6,879.29",-128.0906112,-6.271209937,-0.4687281374
2019-12-17,"6,613.77",-131.9960604,-6.078539715,-3.905449239
2019-12-18,"7,288.24",-139.620379,-6.169861962,-7.624318534
2019-12-19,"7,150.87",-140.1862092,-6.77930666,-0.5658301894
2019-12-20,"7,190.62",-141.7142027,-7.224672218,-1.527993504
2019-12-21,"7,143.56",-141.2572058,-7.61316412,0.4569968304
2019-12-22,"7,511.47",-142.0053272,-7.794322824,-0.7481214182
2019-12-23,"7,316.88",-138.3800842,-7.907111292,3.625243086
2019-12-24,"7,255.15",-138.8337406,-7.616175614,-0.4536564777
2019-12-25,"7,193.15",-137.772588,-7.337629653,1.061152677
2019-12-26,"7,193.44",-139.4215792,-6.95112557,-1.648991258
2019-12-27,"7,244.97",-142.1794986,-6.700637337,-2.757919367
2019-12-28,"7,299.93",-142.4717619,-6.648030297,-0.2922633033
2019-12-29,"7,387.96",-141.7544279,-6.554367377,0.7173339478
2019-12-30,"7,216.05",-137.177475,-6.349067881,4.576952928
2019-12-31,"7,167.07",-135.8234326,-5.750753594,1.354042391
2020-01-01,"7,175.65",-137.831749,-5.108438408,-2.00831633
2020-01-02,"6,945.70",-136.4048404,-4.707191763,1.426908545
2020-01-03,"7,335.29",-139.1479491,-4.22535406,-2.743108729
2020-01-04,"7,349.03",-135.7427071,-4.018517193,3.405242045
2020-01-05,"7,352.69",-128.7976513,-3.539027209,6.945055747
2020-01-06,"7,761.85",-121.9607802,-2.569006083,6.836871183
2020-01-07,"8,159.01",-112.4505911,-1.234350165,9.510189025
2020-01-08,"8,043.82",-103.7022663,0.5840346518,8.748324834
2020-01-09,"7,814.64",-98.04907697,2.699911522,5.653189328
2020-01-10,"8,195.22",-94.67049445,4.777848258,3.378582523
2020-01-11,"8,021.48",-87.85359366,6.620929512,6.816900792
2020-01-12,"8,178.00",-81.83101525,8.533285207,6.022578408
2020-01-13,"8,105.88",-73.01769537,10.41475777,8.813319878
2020-01-14,"8,817.81",-66.66235814,12.47321612,6.355337235
2020-01-15,"8,810.45",-56.34037275,14.45080195,10.32198539
2020-01-16,"8,714.43",-45.97851312,16.65891729,10.36185963
2020-01-17,"8,898.50",-39.3343703,19.02566407,6.644142816
2020-01-18,"8,908.33",-29.70209608,21.19315326,9.632274221
2020-01-19,"8,700.15",-22.96313088,23.41819769,6.738965202
2020-01-20,"8,627.78",-21.63163971,25.43217334,1.331491165
2020-01-21,"8,720.00",-19.5301963,26.82646496,2.101443407
2020-01-22,"8,659.85",-15.18095095,27.7807805,4.349245357
2020-01-23,"8,386.28",-13.23158115,28.55882187,1.949369798
2020-01-24,"8,425.34",-16.3438518,28.99844707,-3.112270654
2020-01-25,"8,327.83",-17.36826369,28.76414383,-1.024411888
2020-01-26,"8,590.48",-20.20243427,28.17105693,-2.834170583
2020-01-27,"8,896.03",-18.36977769,27.15926235,1.832656586
2020-01-28,"9,398.35",-12.95614716,26.20323335,5.413630532
2020-01-29,"9,284.64",-4.207852052,25.58745201,8.748295103
2020-01-30,"9,500.19",3.947839784,25.51127704,8.155691836
2020-01-31,"9,333.17",14.25607737,25.81146549,10.30823758
2020-02-01,"9,378.76",18.95320038,26.57481767,4.69712301
2020-02-02,"9,324.02",25.02933481,27.24473796,6.076134434
2020-02-03,"9,282.02",31.65414334,27.94382883,6.62480853
2020-02-04,"9,162.50",36.31494418,28.70157615,4.660800839
2020-02-05,"9,615.87",40.27321444,29.33997112,3.958270259
2020-02-06,"9,758.43",47.6110297,29.82153892,7.337815262
2020-02-07,"9,807.01",56.00166686,30.44434182,8.390637163
2020-02-08,"9,906.12",63.75051357,31.25468731,7.748846703
2020-02-09,"10,167.71",70.41188519,32.15153623,6.661371626
2020-02-10,"9,852.99",79.61015877,33.01918784,9.198273577
2020-02-11,"10,270.41",85.43149215,34.05645023,5.821333377
2020-02-12,"10,351.81",94.03643499,34.94539237,8.604942839
2020-02-13,"10,238.04",104.6783392,35.93005311,10.64190422
2020-02-14,"10,369.73",111.5086359,37.14097849,6.830296671
2020-02-15,"9,904.74",120.4458566,38.21131716,8.937220737
2020-02-16,"9,922.90",121.9398113,39.32738567,1.49395471
2020-02-17,"9,701.09",119.7623038,39.87279885,-2.177507517
2020-02-18,"10,185.30",114.9565836,39.6720217,-4.805720184
2020-02-19,"9,598.81",115.4277702,38.67925256,0.4711865876
2020-02-20,"9,610.91",110.3083561,37.49824031,-5.119414056
2020-02-21,"9,698.36",103.1345756,35.73722914,-7.173780536
2020-02-22,"9,670.88",99.74018064,33.37799026,-3.394394974
2020-02-23,"9,968.39",94.1941323,30.87842983,-5.546048343
2020-02-24,"9,660.76",92.63615056,28.12577402,-1.557981732
2020-02-25,"9,307.83",86.09575569,25.52432976,-6.540394871
2020-02-26,"8,780.31",74.82809956,22.67354473,-11.26765613
2020-02-27,"8,812.29",60.17497334,19.28279136,-14.65312623
2020-02-28,"8,708.28",51.10053581,15.23756093,-9.074437528
