Date,close,Index (MSI),MACD
22-12-2019,"7,511.47",-142.01,-7.79
23-12-2019,"7,316.88",-138.38,-7.91
24-12-2019,"7,255.15",-138.83,-7.62
25-12-2019,"7,193.15",-137.77,-7.34
26-12-2019,"7,193.44",-139.42,-6.95
27-12-2019,"7,244.97",-142.18,-6.70
28-12-2019,"7,299.93",-142.47,-6.65
29-12-2019,"7,387.96",-141.75,-6.55
30-12-2019,"7,216.05",-137.18,-6.35
31-12-2019,"7,167.07",-135.82,-5.75
1-1-2020,"7,175.65",-137.83,-5.11
2-1-2020,"6,945.70",-136.40,-4.71
3-1-2020,"7,335.29",-139.15,-4.23
4-1-2020,"7,349.03",-135.74,-4.02
5-1-2020,"7,352.69",-128.80,-3.54
6-1-2020,"7,761.85",-121.96,-2.57
7-1-2020,"8,159.01",-112.45,-1.23
8-1-2020,"8,043.82",-103.70,0.58
9-1-2020,"7,814.64",-98.05,2.70
10-1-2020,"8,195.22",-94.67,4.78
11-1-2020,"8,021.48",-87.85,6.62
12-1-2020,"8,178.00",-81.83,8.53
13-1-2020,"8,105.88",-73.02,10.41
14-1-2020,"8,817.81",-66.66,12.47
15-1-2020,"8,810.45",-56.34,14.45
16-1-2020,"8,714.43",-45.98,16.66
17-1-2020,"8,898.50",-39.33,19.03
18-1-2020,"8,908.33",-29.70,21.19
19-1-2020,"8,700.15",-22.96,23.42
20-1-2020,"8,627.78",-21.63,25.43
21-1-2020,"8,720.00",-19.53,26.83
22-1-2020,"8,659.85",-15.18,27.78
23-1-2020,"8,386.28",-13.23,28.56
24-1-2020,"8,425.34",-16.34,29.00
25-1-2020,"8,327.83",-17.37,28.76
26-1-2020,"8,590.48",-20.20,28.17
27-1-2020,"8,896.03",-18.37,27.16
28-1-2020,"9,398.35",-12.96,26.20
29-1-2020,"9,284.64",-4.21,25.59
30-1-2020,"9,500.19",3.95,25.51
31-1-2020,"9,333.17",14.26,25.81
1-2-2020,"9,378.76",18.95,26.57
2-2-2020,"9,324.02",25.03,27.24
3-2-2020,"9,282.02",31.65,27.94
4-2-2020,"9,162.50",36.31,28.70
5-2-2020,"9,615.87",40.27,29.34
6-2-2020,"9,758.43",47.61,29.82
7-2-2020,"9,807.01",56.00,30.44
8-2-2020,"9,906.12",63.75,31.25
9-2-2020,"10,167.71",70.41,32.15
10-2-2020,"9,852.99",79.61,33.02
11-2-2020,"10,270.41",85.43,34.06
12-2-2020,"10,351.81",94.04,34.95
13-2-2020,"10,238.04",104.68,35.93
14-2-2020,"10,369.73",111.51,37.14
15-2-2020,"9,904.74",120.45,38.21
16-2-2020,"9,922.90",121.94,39.33
17-2-2020,"9,701.09",119.76,39.87
18-2-2020,"10,185.30",114.96,39.67
19-2-2020,"9,598.81",115.43,38.68
20-2-2020,"9,610.91",110.31,37.50
21-2-2020,"9,698.36",103.13,35.74
22-2-2020,"9,670.88",99.74,33.38
23-2-2020,"9,968.39",94.19,30.88
24-2-2020,"9,660.76",92.64,28.13
25-2-2020,"9,307.83",86.10,25.52
26-2-2020,"8,780.31",74.83,22.67
27-2-2020,"8,812.29",60.17,19.28
28-2-2020,"8,708.28",51.10,15.24
29-2-2020,"8,526.76",39.24,11.17
1-3-2020,"8,527.42",26.26,6.91
2-3-2020,"8,917.49",12.68,2.46
3-3-2020,"8,754.49",5.27,-2.14
4-3-2020,"8,757.42",-2.04,-6.31
5-3-2020,"9,067.54",-6.93,-10.09
6-3-2020,"9,156.31",-6.82,-13.32
7-3-2020,"8,899.36",-5.13,-15.70
8-3-2020,"8,036.48",-7.31,-17.24
9-3-2020,"7,932.88",-14.58,-18.43
10-3-2020,"7,887.13",-25.07,-19.73
11-3-2020,"7,937.85",-31.46,-21.37
12-3-2020,"4,844.81",-41.21,-22.91
13-3-2020,"5,635.89",-54.49,-24.64
14-3-2020,"5,166.47",-61.41,-26.77
15-3-2020,"5,343.14",-71.17,-28.69
16-3-2020,"5,037.22",-75.60,-30.64
17-3-2020,"5,332.87",-84.46,-32.17
18-3-2020,"5,414.05",-87.95,-33.72
19-3-2020,"6,185.74",-90.04,-34.82
20-3-2020,"6,207.06",-85.93,-35.45
21-3-2020,"6,197.83",-84.33,-35.22
22-3-2020,"5,824.09",-80.78,-34.50
23-3-2020,"6,497.31",-82.79,-33.27
24-3-2020,"6,769.96",-79.44,-32.08
25-3-2020,"6,691.95",-72.42,-30.52
26-3-2020,"6,753.59",-69.40,-28.39
27-3-2020,"6,375.80",-64.42,-26.15
28-3-2020,"6,253.68",-62.98,-23.71
29-3-2020,"5,876.45",-65.89,-21.41
30-3-2020,"6,406.07",-72.88,-19.59
31-3-2020,"6,424.03",-73.25,-18.50
1-4-2020,"6,661.81",-72.14,-17.47
2-4-2020,"6,802.83",-66.77,-16.37
3-4-2020,"6,741.01",-57.00,-14.90
4-4-2020,"6,874.45",-48.50,-12.79
5-4-2020,"6,777.02",-37.24,-10.32
6-4-2020,"7,343.61",-31.36,-7.37
7-4-2020,"7,202.69",-21.63,-4.50
8-4-2020,"7,368.77",-16.55,-1.43
9-4-2020,"7,299.13",-7.97,1.40
10-4-2020,"6,873.54",-1.23,4.29
11-4-2020,"6,888.70",-0.71,7.04
12-4-2020,"6,906.54",-2.51,9.15
13-4-2020,"6,862.78",-0.08,10.56
14-4-2020,"6,876.89",-1.85,11.74
15-4-2020,"6,622.36",-3.50,12.39
16-4-2020,"7,114.92",-9.63,12.62
17-4-2020,"7,033.00",-9.57,12.17
18-4-2020,"7,262.19",-10.12,11.69
19-4-2020,"7,130.28",-6.59,11.13
20-4-2020,"6,840.30",-6.97,10.85
21-4-2020,"6,854.97",-12.82,10.47
22-4-2020,"7,137.14",-19.09,9.59
23-4-2020,"7,507.54",-20.31,8.29
24-4-2020,"7,510.88",-17.89,7.08
25-4-2020,"7,548.32",-11.68,6.25
26-4-2020,"7,703.13",-3.86,6.02
27-4-2020,"7,790.81",5.50,6.39
28-4-2020,"7,761.97",12.34,7.36
29-4-2020,"8,788.73",21.17,8.58
30-4-2020,"8,627.93",33.38,10.14
1-5-2020,"8,827.04",39.30,12.23
2-5-2020,"8,982.37",48.32,14.19
3-5-2020,"8,908.39",57.75,16.29
4-5-2020,"8,884.48",61.27,18.50
5-5-2020,"9,028.66",63.43,20.30
6-5-2020,"9,157.70",62.72,21.65
7-5-2020,"10,002.45",61.65,22.41
8-5-2020,"9,806.61",63.29,22.66
9-5-2020,"9,541.09",64.92,22.73
10-5-2020,"8,726.06",62.65,22.65
11-5-2020,"8,571.67",55.35,22.16
12-5-2020,"8,823.31",45.78,20.93
13-5-2020,"9,316.36",41.73,18.97
14-5-2020,"9,790.24",41.02,16.89
15-5-2020,"9,311.14",41.35,15.02
16-5-2020,"9,387.12",38.59,13.40
17-5-2020,"9,670.71",36.99,11.77
18-5-2020,"9,726.32",37.59,10.22
19-5-2020,"9,782.04",40.27,8.94
20-5-2020,"9,512.66",41.01,8.05
21-5-2020,"9,059.71",39.30,7.32
22-5-2020,"9,168.70",33.59,6.53
23-5-2020,"9,179.71",32.80,5.38
24-5-2020,"8,716.09",31.51,4.35
25-5-2020,"8,898.92",25.51,3.40
26-5-2020,"8,842.33",24.31,2.13
27-5-2020,"9,210.61",21.31,1.02
28-5-2020,"9,556.08",21.70,-0.10
29-5-2020,"9,424.54",24.77,-0.95
30-5-2020,"9,701.15",26.23,-1.36
31-5-2020,"9,448.95",31.51,-1.55
1-6-2020,"10,206.93",31.11,-1.25
2-6-2020,"9,523.35",34.97,-1.04
3-6-2020,"9,666.65",33.46,-0.56
4-6-2020,"9,791.94",35.35,-0.29
5-6-2020,"9,618.70",38.84,0.07
6-6-2020,"9,671.78",40.19,0.63
7-6-2020,"9,752.59",40.90,1.17
8-6-2020,"9,782.51",41.25,1.64
9-6-2020,"9,780.19",41.50,2.01
10-6-2020,"9,893.44",43.56,2.31
11-6-2020,"9,266.27",46.46,2.67
12-6-2020,"9,464.24",43.47,3.16
13-6-2020,"9,474.35",45.04,3.27
14-6-2020,"9,329.70",48.12,3.44
15-6-2020,"9,430.55",46.56,3.78
16-6-2020,"9,527.86",42.35,3.88
17-6-2020,"9,456.34",40.90,3.58
18-6-2020,"9,376.19",39.31,3.19
19-6-2020,"9,301.53",35.50,2.71
20-6-2020,"9,357.66",28.33,2.01
21-6-2020,"9,285.97",23.90,0.86
22-6-2020,"9,688.89",19.16,-0.40
23-6-2020,"9,622.51",18.36,-1.76
24-6-2020,"9,287.61",18.54,-2.87
25-6-2020,"9,238.85",13.96,-3.69
26-6-2020,"9,154.74",6.43,-4.66
27-6-2020,"9,004.28",-3.09,-5.97
28-6-2020,"9,116.24",-14.16,-7.68
29-6-2020,"9,186.57",-20.30,-9.82
30-6-2020,"9,134.02",-23.19,-11.88
1-7-2020,"9,236.39",-28.39,-13.58
2-7-2020,"9,093.30",-29.94,-15.17
3-7-2020,"9,064.36",-32.16,-16.38
4-7-2020,"9,140.57",-36.05,-17.31
5-7-2020,"9,078.89",-36.13,-18.15
6-7-2020,"9,347.49",-39.97,-18.61
7-7-2020,"9,256.95",-38.99,-19.06
8-7-2020,"9,439.26",-37.61,-19.12
9-7-2020,"9,237.50",-32.89,-18.84
10-7-2020,"9,288.23",-30.33,-18.03
11-7-2020,"9,237.31",-30.53,-16.99
12-7-2020,"9,302.39",-28.20,-15.99
13-7-2020,"9,236.43",-27.01,-14.84
14-7-2020,"9,254.75",-27.20,-13.68
15-7-2020,"9,192.06",-27.08,-12.62
16-7-2020,"9,131.84",-27.78,-11.65
17-7-2020,"9,154.58",-31.09,-10.80
18-7-2020,"9,176.77",-32.70,-10.28
19-7-2020,"9,213.99",-32.67,-9.89
20-7-2020,"9,163.50",-32.92,-9.46
21-7-2020,"9,393.93",-34.91,-9.04
22-7-2020,"9,536.01",-33.69,-8.77
23-7-2020,"9,615.29",-29.22,-8.35
24-7-2020,"9,551.66",-26.00,-7.58
25-7-2020,"9,712.85",-26.06,-6.63
26-7-2020,"9,942.85",-23.92,-5.81
27-7-2020,"11,046.51",-23.43,-4.94
28-7-2020,"10,936.35",-23.13,-4.16
29-7-2020,"11,111.10",-21.60,-3.47
30-7-2020,"11,128.72",-20.83,-2.78
31-7-2020,"11,354.08",-19.12,-2.14
1-8-2020,"11,812.85",-16.60,-1.48
2-8-2020,"11,066.14",-11.41,-0.74
3-8-2020,"11,236.74",-10.56,0.26
4-8-2020,"11,196.04",-6.43,1.11
5-8-2020,"11,755.66",-2.41,2.09
6-8-2020,"11,773.82",3.50,3.15
7-8-2020,"11,606.64",9.48,4.42
8-8-2020,"11,775.35",12.31,5.85
9-8-2020,"11,687.82",17.82,7.12
10-8-2020,"11,900.03",22.40,8.48
11-8-2020,"11,390.43",29.05,9.81
12-8-2020,"11,570.85",30.45,11.27
13-8-2020,"11,795.95",36.55,12.40
14-8-2020,"11,777.64",43.74,13.63
15-8-2020,"11,859.09",49.22,15.01
16-8-2020,"11,918.04",53.31,16.36
17-8-2020,"12,305.01",59.60,17.55
18-8-2020,"11,956.14",64.54,18.79
19-8-2020,"11,759.73",65.39,19.94
20-8-2020,"11,857.67",61.05,20.68
21-8-2020,"11,529.71",60.68,20.68
22-8-2020,"11,673.45",56.82,20.42
23-8-2020,"11,650.99",56.69,19.67
24-8-2020,"11,760.61",54.95,18.85
25-8-2020,"11,327.78",55.74,17.85
26-8-2020,"11,470.09",52.10,16.93
27-8-2020,"11,320.96",52.17,15.72
28-8-2020,"11,538.18",47.83,14.61
29-8-2020,"11,476.07",48.34,13.22
30-8-2020,"11,713.08",50.58,12.02
31-8-2020,"11,657.27",53.41,11.12
1-9-2020,"11,925.94",54.81,10.52
2-9-2020,"11,397.77",56.58,10.04
3-9-2020,"10,171.66",53.28,9.69
4-9-2020,"10,470.58",45.64,9.04
5-9-2020,"10,166.63",38.63,7.82
6-9-2020,"10,258.09",26.90,6.22
7-9-2020,"10,378.37",20.99,3.95
8-9-2020,"10,126.60",13.99,1.66
9-9-2020,"10,230.27",4.39,-0.71
10-9-2020,"10,346.98",0.52,-3.32
11-9-2020,"10,397.12",-0.74,-5.64
12-9-2020,"10,446.54",-1.36,-7.50
13-9-2020,"10,335.13",0.07,-8.92
14-9-2020,"10,678.52",-3.55,-9.81
15-9-2020,"10,785.19",-3.78,-10.69
16-9-2020,"10,955.38",-7.79,-11.27
17-9-2020,"10,944.91",-10.94,-11.92
18-9-2020,"10,935.27",-14.61,-12.54
19-9-2020,"11,081.26",-19.33,-13.18
20-9-2020,"10,921.11",-21.31,-13.91
21-9-2020,"10,415.95",-27.24,-14.48
22-9-2020,"10,535.13",-36.72,-15.23
23-9-2020,"10,234.52",-43.69,-16.40
24-9-2020,"10,749.99",-54.57,-17.69
25-9-2020,"10,691.84",-58.75,-19.37
26-9-2020,"10,731.06",-59.97,-20.79
27-9-2020,"10,777.98",-58.96,-21.77
28-9-2020,"10,694.37",-60.45,-22.21
29-9-2020,"10,841.27",-62.37,-22.42
30-9-2020,"10,779.20",-61.94,-22.48
1-10-2020,"10,621.26",-62.00,-22.23
2-10-2020,"10,575.67",-65.80,-21.80
3-10-2020,"10,553.77",-73.16,-21.51
4-10-2020,"10,673.18",-79.53,-21.62
5-10-2020,"10,796.15",-83.63,-21.97
6-10-2020,"10,605.93",-86.65,-22.33
7-10-2020,"10,670.07",-94.66,-22.59
8-10-2020,"10,930.36",-99.17,-23.18
9-10-2020,"11,056.84",-97.98,-23.73
10-10-2020,"11,302.10",-91.51,-23.80
11-10-2020,"11,375.27",-84.97,-23.07
12-10-2020,"11,535.70",-77.00,-21.71
13-10-2020,"11,428.79",-68.85,-19.76
14-10-2020,"11,429.41",-64.58,-17.36
15-10-2020,"11,506.90",-63.65,-14.94
16-10-2020,"11,325.50",-65.48,-12.80
17-10-2020,"11,367.02",-70.96,-11.13
18-10-2020,"11,513.13",-73.44,-10.12
19-10-2020,"11,760.85",-72.94,-9.42
20-10-2020,"11,923.34",-74.09,-8.72
21-10-2020,"12,811.11",-79.45,-8.17
22-10-2020,"12,985.93",-79.28,-8.07
23-10-2020,"12,940.13",-74.88,-7.88
24-10-2020,"13,127.42",-72.69,-7.30
25-10-2020,"13,042.12",-69.30,-6.58
26-10-2020,"13,071.82",-69.60,-5.67
27-10-2020,"13,663.92",-73.26,-4.92
28-10-2020,"13,286.15",-75.16,-4.57
29-10-2020,"13,466.42",-81.46,-4.39
30-10-2020,"13,570.48",-89.68,-4.71
31-10-2020,"13,809.86",-99.30,-5.56
1-11-2020,"13,768.19",-107.08,-6.92
2-11-2020,"13,569.90",-111.94,-8.54
3-11-2020,"14,037.95",-120.39,-10.09
4-11-2020,"14,162.73",-129.75,-11.87
5-11-2020,"15,610.24",-137.65,-13.87
6-11-2020,"15,601.63",-139.76,-15.92
7-11-2020,"14,838.97",-136.21,-17.50
8-11-2020,"15,484.18",-137.04,-18.26
9-11-2020,"15,336.35",-132.51,-18.72
10-11-2020,"15,315.85",-131.22,-18.50
11-11-2020,"15,708.31",-125.90,-18.01
12-11-2020,"16,308.40",-121.17,-17.00
13-11-2020,"16,342.14",-119.77,-15.64
14-11-2020,"16,084.31",-113.92,-14.28
15-11-2020,"15,969.75",-111.89,-12.59
16-11-2020,"16,724.30",-112.84,-10.96
17-11-2020,"17,683.04",-109.53,-9.63
18-11-2020,"17,792.58",-102.70,-8.22
19-11-2020,"17,825.94",-99.79,-6.47
20-11-2020,"18,682.28",-98.05,-4.80
21-11-2020,"18,719.77",-91.52,-3.29
22-11-2020,"18,442.99",-81.62,-1.56
23-11-2020,"18,390.13",-75.90,0.61
24-11-2020,"19,169.90",-66.57,2.76
25-11-2020,"18,727.64",-56.30,5.16
26-11-2020,"17,167.14",-50.99,7.80
27-11-2020,"17,152.92",-50.84,10.20
28-11-2020,"17,740.03",-51.60,11.97
29-11-2020,"18,197.32",-48.14,13.17
30-11-2020,"19,709.54",-42.88,14.23
1-12-2020,"18,779.14",-34.02,15.32
2-12-2020,"19,228.52",-30.42,16.71
3-12-2020,"19,449.88",-22.43,17.89
4-12-2020,"18,667.31",-14.33,19.25
5-12-2020,"19,159.90",-12.68,20.74
6-12-2020,"19,382.27",-6.06,21.81
7-12-2020,"19,178.09",-2.10,22.92
8-12-2020,"18,317.92",-1.06,23.85
9-12-2020,"18,551.52",-5.71,24.39
10-12-2020,"18,247.86",-7.00,24.16
11-12-2020,"18,035.19",-12.81,23.60
12-12-2020,"18,814.74",-22.06,22.43
13-12-2020,"19,164.80",-25.10,20.52
14-12-2020,"19,276.62",-24.23,18.55
15-12-2020,"19,442.24",-23.60,16.87
16-12-2020,"21,370.88",-21.89,15.40
17-12-2020,"22,824.13",-16.57,14.22
18-12-2020,"23,139.10",-13.28,13.55
19-12-2020,"23,856.96",-7.34,13.13
20-12-2020,"23,479.00",-2.38,13.13
21-12-2020,"22,729.94",-1.66,13.38
22-12-2020,"23,834.14",-5.29,13.48
23-12-2020,"23,234.97",-6.91,13.11
24-12-2020,"23,725.27",-13.51,12.54
25-12-2020,"24,705.61",-13.63,11.43
26-12-2020,"26,458.97",-12.90,10.42
27-12-2020,"26,259.12",-12.57,9.57
28-12-2020,"27,037.98",-10.86,8.81
29-12-2020,"27,370.36",-5.99,8.26
30-12-2020,"28,889.29",-4.55,8.12
31-12-2020,"28,980.45",-4.13,8.04
1-1-2021,"29,404.04",-4.10,7.91
2-1-2021,"32,223.72",-2.10,7.73
3-1-2021,"33,096.32",-1.12,7.65
4-1-2021,"32,028.22",2.47,7.58
5-1-2021,"34,052.65",5.89,7.73
6-1-2021,"36,873.24",12.43,8.03
7-1-2021,"39,501.26",21.92,8.70
8-1-2021,"40,658.63",29.48,9.88
9-1-2021,"40,252.75",34.25,11.29
10-1-2021,"38,173.35",41.72,12.65
11-1-2021,"35,458.73",45.04,14.17
12-1-2021,"34,034.27",42.42,15.46
13-1-2021,"37,399.41",38.31,16.09
14-1-2021,"39,139.71",39.67,16.07
15-1-2021,"36,760.66",41.59,15.98
16-1-2021,"36,010.05",41.17,15.88
17-1-2021,"35,822.64",42.76,15.58
18-1-2021,"36,625.12",44.17,15.30
19-1-2021,"35,915.73",47.70,15.02
20-1-2021,"35,502.50",48.34,14.91
21-1-2021,"30,839.85",48.50,14.71
22-1-2021,"33,001.77",42.65,14.39
23-1-2021,"32,111.97",42.59,13.51
24-1-2021,"32,291.01",43.18,12.67
25-1-2021,"32,271.49",45.92,11.91
26-1-2021,"32,513.14",44.69,11.39
27-1-2021,"30,427.47",43.37,10.76
28-1-2021,"33,460.75",37.48,10.04
29-1-2021,"34,257.67",37.21,8.89
30-1-2021,"34,321.56",37.85,7.87
31-1-2021,"33,138.72",39.16,7.03
1-2-2021,"33,538.67",37.54,6.39
2-2-2021,"35,514.35",39.62,5.70
3-2-2021,"37,688.87",43.76,5.25
4-2-2021,"36,987.58",50.83,5.17
5-2-2021,"38,309.94",55.18,5.61
6-2-2021,"39,273.03",63.28,6.24
7-2-2021,"38,868.57",67.34,7.31
8-2-2021,"46,431.25",69.03,8.39
9-2-2021,"46,507.43",74.79,9.27
10-2-2021,"44,851.22",83.79,10.32
11-2-2021,"47,987.33",92.12,11.74
12-2-2021,"47,438.89",102.24,13.38
13-2-2021,"47,230.78",114.13,15.32
14-2-2021,"48,660.45",123.99,17.62
15-2-2021,"47,935.80",128.75,20.00
16-2-2021,"49,184.53",129.03,22.02
17-2-2021,"52,161.06",128.58,23.38
18-2-2021,"51,591.85",131.01,24.14
19-2-2021,"55,970.91",134.28,24.65
20-2-2021,"55,951.42",138.27,25.03
21-2-2021,"57,492.04",138.94,25.36
22-2-2021,"54,157.43",141.27,25.39
23-2-2021,"48,910.76",138.21,25.30
24-2-2021,"49,748.15",129.56,24.70
25-2-2021,"47,074.97",125.77,23.26
26-2-2021,"46,329.39",116.86,21.57
27-2-2021,"46,167.64",106.41,19.28
28-2-2021,"45,238.64",99.40,16.44
1-3-2021,"49,638.74",88.36,13.46
2-3-2021,"48,502.02",83.64,10.10
3-3-2021,"50,383.17",77.13,6.97
4-3-2021,"48,356.74",75.24,3.92
5-3-2021,"48,754.17",70.41,1.34
6-3-2021,"48,902.95",65.07,-1.09
7-3-2021,"50,977.29",60.84,-3.40
8-3-2021,"52,408.41",60.57,-5.51
9-3-2021,"54,923.07",62.30,-7.12
10-3-2021,"55,858.52",68.12,-8.17
11-3-2021,"57,804.96",69.81,-8.43
12-3-2021,"57,241.36",70.95,-8.40
13-3-2021,"61,173.21",68.64,-8.20
14-3-2021,"58,997.37",70.37,-8.13
15-3-2021,"55,628.83",67.95,-7.84
16-3-2021,"56,917.68",63.20,-7.72
17-3-2021,"58,917.35",60.57,-7.91
18-3-2021,"57,640.26",60.98,-8.19
19-3-2021,"58,090.00",59.28,-8.28
20-3-2021,"58,117.48",61.19,-8.39
21-3-2021,"57,378.63",60.86,-8.22
22-3-2021,"54,095.60",58.64,-8.03
23-3-2021,"54,364.58",53.10,-7.96
24-3-2021,"52,289.62",47.35,-8.26
25-3-2021,"51,324.12",37.95,-8.86
26-3-2021,"55,069.43",26.68,-9.98
27-3-2021,"55,853.07",22.47,-11.64
28-3-2021,"55,786.55",18.11,-13.15
29-3-2021,"57,610.73",15.15,-14.52
30-3-2021,"58,774.23",16.59,-15.67
31-3-2021,"58,793.16",18.80,-16.28
1-4-2021,"58,728.87",20.15,-16.39
2-4-2021,"59,004.07",22.85,-16.19
3-4-2021,"57,091.57",27.81,-15.63
4-4-2021,"58,210.95",28.06,-14.61
5-4-2021,"59,121.72",33.69,-13.63
6-4-2021,"58,022.62",39.39,-12.26
7-4-2021,"55,940.09",44.32,-10.59
8-4-2021,"58,075.70",41.87,-8.77
9-4-2021,"58,108.46",33.12,-7.44
10-4-2021,"59,776.60",25.13,-7.01
11-4-2021,"59,975.28",17.83,-7.23
12-4-2021,"59,839.58",11.95,-7.90
13-4-2021,"63,589.92",4.62,-8.81
14-4-2021,"62,974.78",-0.62,-10.00
15-4-2021,"63,237.22",-4.64,-11.24
16-4-2021,"61,438.79",-4.40,-12.40
17-4-2021,"60,061.09",-5.31,-13.15
18-4-2021,"56,271.87",-7.91,-13.67
19-4-2021,"55,700.79",-15.24,-14.12
20-4-2021,"56,501.88",-25.58,-14.90
21-4-2021,"53,806.58",-31.14,-16.16
22-4-2021,"51,704.11",-39.67,-17.41
23-4-2021,"51,187.55",-51.62,-18.87
24-4-2021,"50,107.29",-63.92,-20.76
25-4-2021,"49,123.22",-79.17,-22.98
26-4-2021,"54,059.85",-91.25,-25.67
27-4-2021,"55,080.83",-95.57,-28.45
28-4-2021,"54,895.47",-93.83,-30.65
29-4-2021,"53,590.85",-95.12,-31.89
30-4-2021,"57,789.06",-98.49,-32.60
1-5-2021,"57,859.95",-96.13,-33.05
2-5-2021,"56,625.77",-91.67,-32.84
3-5-2021,"57,209.99",-90.25,-31.94
4-5-2021,"53,239.42",-87.02,-30.76
5-5-2021,"57,511.91",-88.68,-29.23
6-5-2021,"56,439.80",-84.49,-27.83
7-5-2021,"57,384.81",-81.34,-26.08
8-5-2021,"58,969.93",-77.78,-24.16
9-5-2021,"58,303.40",-75.29,-22.10
10-5-2021,"55,879.42",-74.63,-20.03
11-5-2021,"56,759.91",-78.14,-18.13
12-5-2021,"49,459.76",-75.70,-16.72
13-5-2021,"49,685.12",-78.37,-15.22
14-5-2021,"49,890.04",-77.32,-14.09
15-5-2021,"46,756.41",-71.17,-12.96
16-5-2021,"46,456.47",-70.60,-11.44
17-5-2021,"43,577.18",-70.31,-10.07
18-5-2021,"42,879.03",-74.96,-8.86
19-5-2021,"36,752.98",-75.20,-8.18
20-5-2021,"40,612.64",-81.17,-7.57
21-5-2021,"37,335.31",-80.42,-7.49
22-5-2021,"37,485.48",-84.72,-7.28
23-5-2021,"34,730.79",-92.72,-7.37
24-5-2021,"38,853.51",-105.24,-8.00
25-5-2021,"38,384.48",-109.86,-9.40
26-5-2021,"39,294.97",-114.51,-10.76
27-5-2021,"38,536.28",-112.16,-12.07
28-5-2021,"35,685.20",-114.23,-12.77
29-5-2021,"34,619.36",-120.68,-13.34
30-5-2021,"35,676.71",-130.73,-14.15
31-5-2021,"37,308.48",-134.42,-15.43
1-6-2021,"36,685.25",-131.05,-16.54
2-6-2021,"37,580.45",-130.95,-16.96
3-6-2021,"39,229.33",-125.26,-17.09
4-6-2021,"36,864.89",-114.51,-16.54
5-6-2021,"35,536.97",-110.00,-15.06
6-6-2021,"35,803.20",-110.53,-13.37
7-6-2021,"33,584.46",-106.48,-11.94
8-6-2021,"33,412.17",-108.53,-10.36
9-6-2021,"37,401.73",-111.68,-9.16
10-6-2021,"36,685.77",-108.97,-8.38
11-6-2021,"37,336.58",-111.04,-7.45
12-6-2021,"35,546.66",-116.61,-6.80
13-6-2021,"39,026.53",-123.63,-6.66
14-6-2021,"40,534.77",-123.96,-7.03
15-6-2021,"40,174.73",-119.37,-7.27
16-6-2021,"38,349.05",-117.59,-7.01
17-6-2021,"38,078.72",-120.23,-6.58
18-6-2021,"35,828.59",-121.43,-6.38
19-6-2021,"35,496.73",-127.39,-6.25
20-6-2021,"35,592.30",-136.10,-6.55
21-6-2021,"31,628.71",-141.61,-7.41
22-6-2021,"32,531.08",-152.05,-8.43
23-6-2021,"33,676.21",-163.07,-9.97
24-6-2021,"34,666.66",-166.62,-11.94
25-6-2021,"31,594.51",-165.47,-13.64
26-6-2021,"32,275.45",-169.60,-14.71
27-6-2021,"34,690.98",-170.03,-15.72
28-6-2021,"34,488.35",-164.59,-16.36
29-6-2021,"35,907.58",-156.26,-16.25
30-6-2021,"35,041.11",-143.01,-15.31
1-7-2021,"33,534.25",-128.70,-13.34
2-7-2021,"33,809.23",-121.08,-10.50
3-7-2021,"34,684.71",-113.29,-7.55
4-7-2021,"35,293.32",-101.72,-4.54
5-7-2021,"33,697.25",-87.56,-1.20
6-7-2021,"34,232.39",-79.46,2.56
7-7-2021,"33,882.75",-68.48,6.12
8-7-2021,"32,883.22",-59.40,9.72
9-7-2021,"33,818.17",-56.98,13.15
10-7-2021,"33,519.40",-51.27,15.89
11-7-2021,"34,251.96",-50.28,18.30
12-7-2021,"33,103.19",-44.33,20.06
13-7-2021,"32,724.84",-44.36,21.69
14-7-2021,"32,819.08",-49.12,22.71
15-7-2021,"31,856.78",-53.88,22.88
16-7-2021,"31,394.39",-62.53,22.37
17-7-2021,"31,527.11",-74.35,21.02
18-7-2021,"31,784.15",-83.34,18.78
19-7-2021,"30,830.16",-88.95,16.10
20-7-2021,"29,792.02",-99.25,13.37
21-7-2021,"32,135.38",-112.20,10.25
22-7-2021,"32,291.64",-117.16,6.66
23-7-2021,"33,654.65",-116.06,3.38
24-7-2021,"34,289.22",-109.78,0.85
25-7-2021,"35,428.27",-99.81,-0.63
26-7-2021,"37,268.70",-90.23,-1.00
27-7-2021,"39,484.85",-79.34,-0.51
28-7-2021,"40,026.43",-65.27,0.75
29-7-2021,"40,029.92",-54.16,2.86
30-7-2021,"42,228.51",-40.24,5.35
31-7-2021,"41,493.87",-23.68,8.36
1-8-2021,"39,867.67",-7.44,11.95
2-8-2021,"39,156.30",3.03,15.91
3-8-2021,"38,180.29",13.72,19.67
4-8-2021,"39,728.13",19.05,23.25
5-8-2021,"40,889.91",28.56,26.21
6-8-2021,"42,839.72",39.41,28.99
7-8-2021,"44,624.20",52.74,31.70
8-8-2021,"43,842.62",68.03,34.53
9-8-2021,"46,291.18",75.42,37.57
10-8-2021,"45,599.30",86.92,40.12
11-8-2021,"45,553.76",98.96,42.57
12-8-2021,"44,424.67",112.82,44.97
13-8-2021,"47,838.41",120.17,47.44
14-8-2021,"47,115.08",131.20,49.42
15-8-2021,"47,022.28",138.73,51.29
16-8-2021,"45,917.81",142.23,52.77
17-8-2021,"44,680.96",141.67,53.61
